start_date,end_date,pollster,sponsor,sample_size,population,party,subject,tracking,text,approve,disapprove,url
2020-04-10,2020-04-12,Morning Consult,"",855,a,D,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,18,75,https://morningconsult.com/wp-content/uploads/2020/04/200430_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-04-10,2020-04-12,Morning Consult,"",645,a,I,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,42,43,https://morningconsult.com/wp-content/uploads/2020/04/200430_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-04-10,2020-04-12,Morning Consult,Politico,1990,rv,all,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,42,52,https://morningconsult.com/wp-content/uploads/2020/04/200436_crosstabs_POLITICO_RVs_v2_JB.pdf
2020-04-10,2020-04-12,Morning Consult,Politico,693,rv,R,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,83,13,https://morningconsult.com/wp-content/uploads/2020/04/200436_crosstabs_POLITICO_RVs_v2_JB.pdf
2020-04-10,2020-04-12,Morning Consult,Politico,770,rv,D,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,11,86,https://morningconsult.com/wp-content/uploads/2020/04/200436_crosstabs_POLITICO_RVs_v2_JB.pdf
2020-04-10,2020-04-12,Morning Consult,Politico,527,rv,I,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,35,55,https://morningconsult.com/wp-content/uploads/2020/04/200436_crosstabs_POLITICO_RVs_v2_JB.pdf
2020-04-10,2020-04-12,YouGov,Huffington Post,1000,a,all,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,50,44,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e18a0c5b63c5b58734d00.pdf
2020-04-10,2020-04-12,YouGov,Huffington Post,232,a,R,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,91,8,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e18a0c5b63c5b58734d00.pdf
2020-04-10,2020-04-12,YouGov,Huffington Post,333,a,D,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,28,67,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e18a0c5b63c5b58734d00.pdf
2020-04-10,2020-04-12,YouGov,Huffington Post,430,a,I,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,45,45,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e18a0c5b63c5b58734d00.pdf
2020-04-10,2020-04-13,HarrisX,Hill.TV,2854,rv,all,Trump,FALSE,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,50,50,https://thehill.com/hilltv/what-americas-thinking/492603-poll-trump-approval-remains-steady-at-48-percent
2020-04-10,2020-04-13,HarrisX,Hill.TV,913,rv,R,Trump,FALSE,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,84,16,https://thehill.com/hilltv/what-americas-thinking/492603-poll-trump-approval-remains-steady-at-48-percent
2020-04-10,2020-04-13,HarrisX,Hill.TV,1056,rv,D,Trump,FALSE,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,24,76,https://thehill.com/hilltv/what-americas-thinking/492603-poll-trump-approval-remains-steady-at-48-percent
2020-04-10,2020-04-13,HarrisX,Hill.TV,828,rv,I,Trump,FALSE,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,45,55,https://thehill.com/hilltv/what-americas-thinking/492603-poll-trump-approval-remains-steady-at-48-percent
2020-04-10,2020-04-14,Hart Research Associates,"Center for American Progress Action Fund,Protect Our Care",1004,rv,all,Trump,FALSE,Assessments of Donald Trump: Coronavirus,51,49,https://cdn.americanprogressaction.org/content/uploads/sites/2/2020/07/22050052/E-12792c-CAPAF-WEBSITE-FINAL.pdf
2020-04-10,2020-04-15,Global Strategy Group/GBAO/Navigator Research,"",1015,rv,all,Trump,TRUE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,47,50,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.15.20.pdf
2020-04-10,2020-04-15,Global Strategy Group/GBAO/Navigator Research,"",355.25,rv,R,Trump,TRUE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,87,12,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.15.20.pdf
2020-04-10,2020-04-15,Global Strategy Group/GBAO/Navigator Research,"",426.3,rv,D,Trump,TRUE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,15,83,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.15.20.pdf
2020-04-10,2020-04-15,Global Strategy Group/GBAO/Navigator Research,"",233.45,rv,I,Trump,TRUE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,37,49,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.15.20.pdf
2020-04-11,2020-04-14,Civiqs,Daily Kos,1600,a,all,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,42,54,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_04_p837y2s.pdf
2020-04-11,2020-04-14,Civiqs,Daily Kos,432,a,R,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,87,9,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_04_p837y2s.pdf
2020-04-11,2020-04-14,Civiqs,Daily Kos,528,a,D,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,6,92,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_04_p837y2s.pdf
2020-04-11,2020-04-14,Civiqs,Daily Kos,640,a,I,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,42,53,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_04_p837y2s.pdf
2020-04-11,2020-04-18,Firehouse Strategies/Øptimus,"",1712,a,all,Trump,TRUE,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",48.3,51.7,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-20-2020
2020-04-12,2020-04-14,YouGov,Economist,1500,a,all,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,45,47,https://docs.cdn.yougov.com/6fdl23u606/econTabReport.pdf
2020-04-12,2020-04-14,YouGov,Economist,371,a,R,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,84,12,https://docs.cdn.yougov.com/6fdl23u606/econTabReport.pdf
2020-04-12,2020-04-14,YouGov,Economist,516,a,D,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,16,80,https://docs.cdn.yougov.com/6fdl23u606/econTabReport.pdf
2020-04-12,2020-04-14,YouGov,Economist,603,a,I,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,43,45,https://docs.cdn.yougov.com/6fdl23u606/econTabReport.pdf
2020-04-13,2020-04-14,Ipsos (online),Reuters,1111,a,all,Trump,FALSE,Do you approve or disapprove about the way Donald Trump is handling the following issues? Coronavirus/COVID-19,48,48,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/2020_reuters_tracking_-_core_political_coronavirus_tracker_04_15_2020_0.pdf
2020-04-13,2020-04-15,Change Research,"",1349,lv,all,Trump,FALSE,Do you approve or disapprove of the job Donald Trump is doing to manage coronavirus in the U.S.?,44,56,https://www.changeresearch.com/post/national-poll-on-coronavirus-april
2020-04-13,2020-04-15,NBC/Wall Street Journal,"",900,rv,all,Trump,FALSE,"In general, do you approve or disapprove of the way Donald Trump is handling the coronavirus?",44,52,https://www.documentcloud.org/documents/6842659-200203-NBCWSJ-April-Poll-4-19-20-Release.html
2020-04-13,2020-04-16,GBAO,"Groundwork Collaborative,Roosevelt Institute",1000,rv,all,Trump,FALSE,"For each of the following, please indicate whether you approve or disapprove of how they have handled the coronavirus pandemic. President Trump",46,54,https://groundworkcollaborative.org/wp-content/uploads/2020/04/Groundwork-Collaborative-Topline-Results-042920.pdf
2020-04-13,2020-04-16,Global Strategy Group/GBAO/Navigator Research,"",1011,rv,all,Trump,TRUE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,46,52,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.16.20.pdf
2020-04-13,2020-04-16,Global Strategy Group/GBAO/Navigator Research,"",363.96,rv,R,Trump,TRUE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,86,13,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.16.20.pdf
2020-04-13,2020-04-16,Global Strategy Group/GBAO/Navigator Research,"",424.62,rv,D,Trump,TRUE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,14,84,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.16.20.pdf
2020-04-13,2020-04-16,Global Strategy Group/GBAO/Navigator Research,"",222.42,rv,I,Trump,TRUE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,30,55,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.16.20.pdf
2020-04-14,2020-04-14,Data for Progress,"",939,a,all,Trump,FALSE,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",46.94,47.6,https://docs.google.com/spreadsheets/d/1KKNL9a_uVJK36tOaR9_Eepcw4bKWrwTew85dwGyY_S0/edit
2020-04-14,2020-04-14,Data for Progress,"",381,a,R,Trump,FALSE,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",83.77,13.92,https://docs.google.com/spreadsheets/d/1KKNL9a_uVJK36tOaR9_Eepcw4bKWrwTew85dwGyY_S0/edit
2020-04-14,2020-04-14,Data for Progress,"",433,a,D,Trump,FALSE,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",19.65,75.78,https://docs.google.com/spreadsheets/d/1KKNL9a_uVJK36tOaR9_Eepcw4bKWrwTew85dwGyY_S0/edit
2020-04-14,2020-04-16,Harris Poll,Harvard,2394,rv,all,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,51,49,https://harvardharrispoll.com/wp-content/uploads/2020/04/j17063-QHHP041220-PostWtd-Ban1-Sec1-Filtered-16-Apr-2020.pdf
2020-04-14,2020-04-16,Harris Poll,Harvard,818,rv,R,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,84,16,https://harvardharrispoll.com/wp-content/uploads/2020/04/j17063-QHHP041220-PostWtd-Ban1-Sec1-Filtered-16-Apr-2020.pdf
2020-04-14,2020-04-16,Harris Poll,Harvard,877,rv,D,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,23,77,https://harvardharrispoll.com/wp-content/uploads/2020/04/j17063-QHHP041220-PostWtd-Ban1-Sec1-Filtered-16-Apr-2020.pdf
2020-04-14,2020-04-16,Harris Poll,Harvard,629,rv,I,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,48,52,https://harvardharrispoll.com/wp-content/uploads/2020/04/j17063-QHHP041220-PostWtd-Ban1-Sec1-Filtered-16-Apr-2020.pdf
2020-04-14,2020-04-17,Global Strategy Group/GBAO/Navigator Research,"",997,rv,all,Trump,TRUE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,45,51,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.17.20.pdf
2020-04-14,2020-04-17,Global Strategy Group/GBAO/Navigator Research,"",358.92,rv,R,Trump,TRUE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,88,11,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.17.20.pdf
2020-04-14,2020-04-17,Global Strategy Group/GBAO/Navigator Research,"",418.74,rv,D,Trump,TRUE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,12,86,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.17.20.pdf
2020-04-14,2020-04-17,Global Strategy Group/GBAO/Navigator Research,"",229.31,rv,I,Trump,TRUE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,31,51,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.17.20.pdf
2020-04-14,2020-04-19,University of Maryland/Washington Post,"",1013,a,all,Trump,FALSE,"How would you rate President Trump's overall response to the coronavirus outbreak - excellent, good, not so good or poor?",44,54,https://www.washingtonpost.com/context/april-14-19-washington-post-u-md-poll/4521bb45-b844-4dbd-b72d-0a298cf7539a/
2020-04-14,2020-04-19,University of Maryland/Washington Post,"",279,a,R,Trump,FALSE,"How would you rate President Trump's overall response to the coronavirus outbreak - excellent, good, not so good or poor?",77,22,https://www.washingtonpost.com/context/april-14-19-washington-post-u-md-poll/4521bb45-b844-4dbd-b72d-0a298cf7539a/
2020-04-14,2020-04-19,University of Maryland/Washington Post,"",331,a,D,Trump,FALSE,"How would you rate President Trump's overall response to the coronavirus outbreak - excellent, good, not so good or poor?",18,82,https://www.washingtonpost.com/context/april-14-19-washington-post-u-md-poll/4521bb45-b844-4dbd-b72d-0a298cf7539a/
2020-04-14,2020-04-19,University of Maryland/Washington Post,"",356,a,I,Trump,FALSE,"How would you rate President Trump's overall response to the coronavirus outbreak - excellent, good, not so good or poor?",42,57,https://www.washingtonpost.com/context/april-14-19-washington-post-u-md-poll/4521bb45-b844-4dbd-b72d-0a298cf7539a/
2020-04-14,2020-04-21,Firehouse Strategies/Øptimus,"",1893,a,all,Trump,TRUE,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",47,53,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-23-2020
2020-04-14,2020-04-28,Gallup,"",1016,a,all,Trump,FALSE,Do you approve or disapprove of the way each of the following is handling the response to the coronavirus in the U.S.? President Donald Trump,50,48,https://news.gallup.com/poll/309593/americans-divided-trump-handling-covid-situation.aspx
2020-04-14,2020-04-28,Gallup,"",320,a,R,Trump,FALSE,Do you approve or disapprove of the way each of the following is handling the response to the coronavirus in the U.S.? President Donald Trump,91,8,https://news.gallup.com/poll/309593/americans-divided-trump-handling-covid-situation.aspx
2020-04-14,2020-04-28,Gallup,"",333,a,D,Trump,FALSE,Do you approve or disapprove of the way each of the following is handling the response to the coronavirus in the U.S.? President Donald Trump,11,89,https://news.gallup.com/poll/309593/americans-divided-trump-handling-covid-situation.aspx
2020-04-14,2020-04-28,Gallup,"",339,a,I,Trump,FALSE,Do you approve or disapprove of the way each of the following is handling the response to the coronavirus in the U.S.? President Donald Trump,50,47,https://news.gallup.com/poll/309593/americans-divided-trump-handling-covid-situation.aspx
2020-04-15,2020-04-16,Ipsos (online),ABC News,514,a,all,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,44,54,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_abc_ipsos_poll_april_16_2020_trend.pdf
2020-04-15,2020-04-16,Ipsos (online),ABC News,128,a,R,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,86,14,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_abc_ipsos_poll_april_16_2020_trend.pdf
